Master Plan Ref.,Area,Branch,Order Ref.,BP Order ID,Customer,Project,Order QTY,Delivered QTY,Structural Element,Operator,Plant ID,Batch Report ID,DN ID,QTY,Driver ID,TM ID,Loading Date,Loading Time,Mix Design,Mix Code,Slump,Concrete Temperature,Water/Cement Ratio,Main Placement Method,Additional Placement Equipement,Pumping Equipment,MP ID,Approval Remarks,DN Type,DN Status
3,0,0,80,-0.06532640275041975,0.4315440282379012,-0.6070334177752433,-0.9438857490083379,-0.7781674620664321,16,1,0,1.014127445249524,223,-0.37056665370627667,12,17,2,1029,37,80,5,0.06180970272154841,-1.5236305517854012,1,0,0,9,7,0,3
3,0,0,80,-0.06532640275041975,0.4315440282379012,-0.6070334177752433,-0.9438857490083379,-0.663694578856847,16,1,0,1.0143447528778136,252,-3.1249199284254914,58,34,3,245,37,80,5,0.06180970272154841,-1.5236305517854012,1,0,0,9,7,0,3
3,0,0,80,-0.06532640275041975,0.4315440282379012,-0.6070334177752433,-0.9438857490083379,-0.6786258244928798,16,1,0,1.014269819212886,242,0.7311746561814092,53,9,3,181,37,80,5,0.06180970272154841,-1.5236305517854012,1,0,0,9,7,0,3
6,0,0,156,1.5335857515289846,0.4315440282379012,-0.6070334177752433,-0.8582505151681148,-0.5193592043751962,10,0,1,-0.9841435841040896,997,0.7311746561814092,52,11,6,30,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,7,0,3
6,0,0,156,1.5335857515289846,0.4315440282379012,-0.6070334177752433,-0.8582505151681148,-0.6487633332208141,10,0,1,-0.9841810509365534,992,-0.37056665370627667,5,4,5,1001,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,7,2,3
6,0,0,156,1.5335857515289846,0.4315440282379012,-0.6070334177752433,-0.8582505151681148,-0.6089466781913933,10,1,0,1.0160457470716668,468,-0.37056665370627667,2,19,5,1030,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,7,0,3
6,0,0,156,1.5335857515289846,0.4315440282379012,-0.6070334177752433,-0.8582505151681148,-0.7383508070370112,10,1,0,1.0159633200402467,459,-0.37056665370627667,23,13,5,960,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,7,0,3
6,0,0,156,1.5335857515289846,0.4315440282379012,-0.6070334177752433,-0.8582505151681148,-0.688579988250235,10,0,1,-0.9842035310360316,989,0.7311746561814092,53,9,5,982,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,7,0,3
6,0,0,156,1.5335857515289846,0.4315440282379012,-0.6070334177752433,-0.8582505151681148,-0.7781674620664321,10,1,0,1.015955826673754,458,-0.37056665370627667,6,23,5,954,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,7,0,3
6,0,0,156,1.5335857515289846,0.4315440282379012,-0.6070334177752433,-0.8582505151681148,-0.5691300231619724,10,0,1,-0.9841585708370751,995,-0.37056665370627667,13,21,6,15,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,7,0,3
1,0,0,12,-1.492926540499888,0.431544028237808,-0.6070334189176055,-1.0168342815388982,-0.7682132983090768,9,2,1,-0.9877553867535933,544,0.7311746561814092,9,30,0,557,8,30,5,0.06180970272154841,0.976605990954567,1,0,0,6,9,0,3
1,0,0,11,-1.5119612090032142,-2.317260660715322,1.647355719842498,-0.9882892035921572,-0.7682132983090768,6,1,0,1.012621278584482,39,0.7311746561814092,47,10,0,504,27,55,5,0.06180970272154841,0.7134231969819386,2,3,2,13,7,2,3
1,0,0,11,-1.5119612090032142,-2.317260660715322,1.647355719842498,-0.9882892035921572,-0.7184424795223007,6,1,0,1.012673732149931,46,0.7311746561814092,53,9,0,572,27,55,5,0.06180970272154841,0.7134231969819386,2,3,2,13,7,0,3
1,0,0,13,-1.4738918719965617,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.688579988250235,9,1,0,1.012711198982395,52,-0.37056665370627667,2,19,0,747,53,16,5,0.06180970272154841,1.8977457698587652,1,0,0,12,9,0,3
1,0,0,13,-1.4738918719965617,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.6487633332208141,9,1,0,1.0127261857153804,54,-0.37056665370627667,0,28,0,771,53,16,5,0.06180970272154841,1.8977457698587652,1,0,0,12,9,0,3
1,0,0,13,-1.4738918719965617,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.7682132983090768,9,2,1,-0.9876954398216513,552,0.7311746561814092,47,10,0,634,53,16,5,0.06180970272154841,1.8977457698587652,1,0,0,12,9,0,3
1,0,0,13,-1.4738918719965617,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.6189008419487485,9,1,0,1.012763652547844,58,-1.4723079635939627,7,8,0,786,53,16,5,0.06180970272154841,1.8977457698587652,1,0,0,12,9,0,3
1,0,0,13,-1.4738918719965617,0.4315440282379012,-0.6070334177752433,-0.8297054372213738,-0.7283966432796559,9,2,1,-0.9875980260572457,562,-0.37056665370627667,54,13,0,687,53,16,5,0.06180970272154841,1.8977457698587652,1,0,0,12,9,0,3
1,0,0,8,-1.569065214513193,0.43154402823654936,-0.6070334343394959,-0.9851175282647415,-0.7283966432796559,14,1,0,1.012613785217989,38,-0.37056665370627667,33,32,0,495,9,35,2,0.06180970272154841,1.3713801819135099,2,3,2,13,9,2,3
1,0,0,8,-1.569065214513193,0.43154402823654936,-0.6070334343394959,-0.9851175282647415,-0.7781674620664321,14,1,0,1.012613785217989,37,-0.37056665370627667,33,32,0,495,9,35,2,0.06180970272154841,1.3713801819135099,2,3,2,13,9,2,2
4,0,0,94,0.23922829330280013,0.431544028237202,-0.6070334097787076,-0.9724308269550789,-0.7084883157649455,14,0,1,-0.9856947109680881,802,-1.4723079635939627,54,13,3,743,13,43,5,0.06180970272154841,1.2397887849271956,2,3,2,13,7,0,3
4,0,0,94,0.23922829330280013,0.431544028237202,-0.6070334097787076,-0.9724308269550789,-0.7383508070370112,14,1,0,1.0149142487312623,326,0.7311746561814092,3,27,3,686,13,43,5,0.06180970272154841,1.2397887849271956,2,3,2,13,7,0,3
4,0,0,94,0.23922829330280013,0.431544028237202,-0.6070334097787076,-0.9724308269550789,-0.7881216258237873,14,1,0,1.0148842752652913,322,-1.4723079635939627,56,2,3,632,13,43,5,0.06180970272154841,1.2397887849271956,2,3,2,13,7,0,3
3,0,0,62,-0.4650544413202708,-2.317260660712945,1.647355748972735,-1.0231776321937296,-0.7781674620664321,5,1,0,1.0136853366264518,168,-0.37056665370627667,47,10,2,426,16,10,5,0.06180970272154841,0.05546621205036811,1,0,0,12,7,0,3
5,0,0,113,0.619921663369325,0.4315440282358967,-0.6070334423360315,-0.9407140736809222,-0.7682132983090768,3,1,0,1.0156111318150876,414,0.7311746561814092,53,9,4,335,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
5,0,0,113,0.619921663369325,0.4315440282358967,-0.6070334423360315,-0.9407140736809222,-0.7134653976436232,3,2,1,-0.985080254915683,881,1.282045311125252,22,14,4,484,73,63,9,0.06180970272154841,-1.3920391547990871,1,0,0,2,7,0,3
4,0,0,98,0.3153669673161051,0.431544028237202,-0.6070334097787076,-1.0168342815388982,-0.7980757895811426,14,1,0,1.0149741956632041,332,-2.5740492734816485,30,29,3,729,40,45,5,0.06180970272154841,0.05546621205036811,2,3,2,13,7,0,3
2,0,0,36,-0.9980251594134055,0.43154402823748167,-0.6070334229158734,-0.9660874763002475,-0.688579988250235,14,1,0,1.0132207479039017,117,-1.4723079635939627,1,19,1,522,36,21,11,0.06180970272154841,-0.9972649638401451,1,0,0,12,5,0,3
2,0,0,36,-0.9980251594134055,0.43154402823748167,-0.6070334229158734,-0.9660874763002475,-0.7682132983090768,14,1,0,1.0132057611709162,115,0.7311746561814092,33,32,1,463,36,21,11,0.06180970272154841,-0.9972649638401451,1,0,0,12,5,0,3
2,0,0,36,-0.9980251594134055,0.43154402823748167,-0.6070334229158734,-0.9660874763002475,-0.7184424795223007,14,1,0,1.0132132545374088,116,0.7311746561814092,17,33,1,497,36,21,11,0.06180970272154841,-0.9972649638401451,1,0,0,12,5,0,3
2,0,0,49,-0.7315398003668382,-2.3172606607136905,1.6473557398338372,-1.0326926581759766,-0.7881216258237873,15,1,0,1.013265708102858,120,-1.4723079635939627,12,17,1,912,5,51,5,0.06180970272154841,2.4241113578040223,1,0,0,6,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.018165638521986084,7,1,0,1.0160157736056958,465,0.7311746561814092,32,30,5,998,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.38646969754412946,7,1,0,1.0160907072706233,474,0.7311746561814092,3,27,6,48,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.48601133511768174,7,1,0,1.0160982006371162,475,0.7311746561814092,38,26,6,54,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.10626140844495426,7,1,0,1.0159932935062177,462,0.7311746561814092,14,33,5,981,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.5442446137685842,7,1,0,1.015925853207783,454,1.282045311125252,62,12,5,925,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.03160518026479005,7,0,1,-0.9841885443030461,991,-0.37056665370627667,27,22,5,997,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.29539051983470355,7,0,1,-0.9842409978684953,983,0.7311746561814092,3,27,5,943,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.7995674934743714,7,0,1,-0.9840911305386404,1004,-0.37056665370627667,27,22,6,86,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.8493383122611475,7,1,0,1.0161356674695798,480,0.7311746561814092,32,30,6,90,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.8547088517540256,7,0,1,-0.9839787300412492,1017,0.7311746561814092,51,2,6,201,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.5216378234968255,7,0,1,-0.9838213693449015,1038,0.7311746561814092,55,14,6,378,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.4814277108532046,7,0,1,-0.984016196873713,1012,0.7311746561814092,38,26,6,169,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.10775311233818313,7,0,1,-0.9841660642035679,994,-0.37056665370627667,24,17,6,5,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.3818860732796523,7,1,0,1.0162031077680145,489,-0.37056665370627667,23,13,6,156,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.3366988787573533,7,0,1,-0.9841285973711041,999,-0.37056665370627667,23,13,6,46,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.4220961859232735,7,0,1,-0.9838888096433362,1029,0.7311746561814092,40,0,6,316,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.8049380329672493,7,1,0,1.016248067966971,495,-0.37056665370627667,21,3,6,191,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.083654618173196,7,1,0,1.0163155082654058,502,-0.37056665370627667,6,23,6,232,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.15603222723173038,7,0,1,-0.9842110244025244,988,0.7311746561814092,15,20,5,974,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.1682650101107153,7,1,0,1.0163230016318985,503,0.1803040012375663,49,34,6,237,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.1234712732026164,7,0,1,-0.9839487565752782,1021,-0.37056665370627667,12,17,6,235,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.3451613386214797,7,1,0,1.0159408399407686,456,0.7311746561814092,41,24,5,939,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.7781674620664321,7,1,0,1.015895879741812,450,-0.37056665370627667,20,18,5,903,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.372325367136497,7,1,0,1.016367961830855,509,0.7311746561814092,56,2,6,303,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.2922985994634553,7,1,0,1.0161956144015218,488,-0.37056665370627667,13,21,6,150,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.0832611605589955,7,1,0,1.0161656409355508,484,1.282045311125252,62,12,6,124,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.2072947499117354,7,1,0,1.0160682271711452,471,1.282045311125252,62,12,6,27,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.9442963255702226,7,0,1,-0.9839712366747565,1018,0.7311746561814092,26,0,6,216,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.24561970104792744,7,1,0,1.0159483333072612,457,0.7311746561814092,29,25,5,946,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.06793645730876222,7,1,0,1.0160382537051742,467,0.7311746561814092,18,32,5,1022,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.1728486343751925,7,1,0,1.0161806276685363,486,-0.37056665370627667,6,23,6,137,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.20580304601850652,7,1,0,1.0159783067732322,461,-0.37056665370627667,61,31,5,973,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.9940671443569986,7,1,0,1.0163005215324203,500,0.7311746561814092,29,25,6,222,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.8945255067834463,7,1,0,1.0162630546999565,497,-0.37056665370627667,27,22,6,203,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.6751404465074311,7,1,0,1.0161206807365943,478,-0.37056665370627667,21,3,6,75,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.6985341520075903,7,1,0,1.0159108664747976,452,-0.37056665370627667,13,21,5,917,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.8991091310479237,7,0,1,-0.9840836371721476,1005,0.7311746561814092,18,32,6,96,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.6487633332208141,7,1,0,1.0159183598412902,453,0.7311746561814092,30,29,5,921,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.2126652894046133,7,0,1,-0.9840536637061766,1008,-0.37056665370627667,34,1,6,140,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.2471114049411563,7,1,0,1.0160757205376378,472,-0.37056665370627667,6,23,6,32,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.15254684924628165,7,0,1,-0.9841510774705824,996,0.1803040012375663,49,34,6,24,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.2524819444340343,7,1,0,1.0161881210350292,487,-0.37056665370627667,5,4,6,144,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.44470297619503196,7,1,0,1.0159333465742757,455,0.7311746561814092,8,7,5,933,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.7597508384449505,7,1,0,1.0161281741030872,479,-0.9214373086501196,28,5,6,83,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.7383508070370112,7,0,1,-0.9842709713344663,979,-0.37056665370627667,2,19,5,911,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.6353237914780102,7,0,1,-0.9841061172716259,1002,0.7311746561814092,15,20,6,69,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.9488799498346998,7,1,0,1.0161431608360727,481,0.7311746561814092,26,0,6,99,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.2678066476842673,7,0,1,-0.9839187831093072,1025,0.7311746561814092,41,24,6,281,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.4944737949818081,7,0,1,-0.9842559846014808,981,0.7311746561814092,52,11,5,930,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.7249112652942072,7,0,1,-0.9840986239051331,1003,0.7311746561814092,14,33,6,76,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,0.29688222372793244,7,1,0,1.0160832139041307,473,0.7311746561814092,60,10,6,42,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.4718670047100497,7,0,1,-0.9838588361773652,1033,0.7311746561814092,47,10,6,348,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,2.322554548349721,7,0,1,-0.9839112897428145,1026,1.282045311125252,55,14,6,296,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,-0.598992514434038,7,0,1,-0.9842634779679735,980,0.7311746561814092,51,2,5,923,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.6207860034561776,7,1,0,1.0162255878674928,492,0.7311746561814092,10,6,6,177,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.6755339041216315,7,0,1,-0.9840012101407275,1014,1.282045311125252,22,14,6,180,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.5311985296399806,7,1,0,1.016218094501,491,0.7311746561814092,41,24,6,170,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
6,0,0,154,1.4764817460190058,0.4315440282367358,1.6473557541133652,1.0796431098828585,1.1330319793457715,7,0,1,-0.9840686504391621,1007,0.7311746561814092,29,25,6,133,25,50,5,0.06180970272154841,0.05546621205036811,1,0,0,1,7,0,3
